     X         I1 (Y=0.2522)     Error1      I2 (Y=0.3649)     Error2      I3 (Y=0.4692)     Error3      I4 (Y=0.5576)     Error4      I5 (Y=0.6193)     Error5      I6 (Y=0.7467)     Error6      I7 (Y=0.8707)     Error7      I8 (Y=0.9907)     Error8       I9 (Y=1.106)     Error9      I10 (Y=1.217)    Error10      I11 (Y=1.321)    Error11      I12 (Y=1.420)    Error12      I13 (Y=1.513)    Error13      I14 (Y=1.598)    Error14      I15 (Y=1.676)    Error15      I16 (Y=1.749)    Error16    
 2.19781E+000   9.02401E-004   7.15468E-005   2.52935E-004   3.85032E-005   4.29514E-004   3.60926E-005   2.23411E-004   5.97943E-005   5.35128E-005   6.31660E-005   1.40410E-004   5.31811E-005   1.02129E-004   3.47544E-005   7.33385E-005   3.85634E-005   8.83343E-005   4.03966E-005   1.00028E-004   3.41601E-005   1.01836E-004   4.55147E-005   8.95615E-005   4.29747E-005   5.96116E-005   4.31043E-005  -7.62889E-005   6.70256E-005   4.39969E-005   8.26666E-005  -1.84384E-004   1.62140E-004
 2.29549E+000   6.91869E-004   5.36174E-005   2.81226E-004   3.14963E-005   3.65579E-004   2.79391E-005   2.39778E-004   4.87649E-005   1.27203E-004   5.53059E-005   2.03908E-004   4.63479E-005   5.62654E-005   2.53185E-005   1.12142E-004   3.33701E-005   8.18114E-005   3.21294E-005   1.02007E-004   2.76359E-005   1.58531E-004   4.00720E-005   7.83389E-005   3.38810E-005   7.95308E-005   3.60898E-005   3.97423E-005   6.34453E-005   6.18778E-005   6.78510E-005   2.98719E-004   1.65113E-004
 2.39317E+000   5.18690E-004   6.22367E-005   1.76483E-004   3.69529E-005   3.11728E-004   3.34833E-005   3.26453E-005   5.06916E-005  -1.45874E-005   5.77516E-005   2.24424E-004   5.89407E-005   1.16831E-004   3.57984E-005   2.05182E-005   3.43439E-005   1.20933E-004   4.29749E-005   1.20416E-004   3.56698E-005   1.94622E-004   5.23165E-005   3.31656E-005   3.81048E-005   1.19015E-004   4.79825E-005   1.14189E-004   8.54169E-005   5.80541E-005   8.39369E-005   1.06169E-005   1.80831E-004
 2.49085E+000   4.15510E-004   4.98391E-005   1.82722E-004   3.11062E-005   2.79246E-004   2.74185E-005   1.57584E-004   4.76855E-005   7.02054E-005   5.41277E-005   1.16644E-004   4.31838E-005   6.92085E-005   2.71864E-005   1.06684E-004   3.44260E-005   3.35522E-005   3.00209E-005   5.37929E-005   2.56545E-005   7.20862E-005   3.62065E-005   1.08191E-004   3.73201E-005   1.16678E-004   4.00639E-005   8.34519E-005   6.94065E-005   6.17438E-006   6.67865E-005   1.52058E-004   1.62030E-004
 2.58853E+000   2.89121E-004   4.47224E-005   1.33910E-004   2.88408E-005   2.21242E-004   2.50492E-005   2.24944E-004   4.79617E-005   1.05370E-004   5.37253E-005   1.18035E-004   4.13074E-005   4.25914E-005   2.43164E-005   9.88394E-005   3.24164E-005   1.38202E-004   3.54149E-005   5.84080E-005   2.47893E-005   9.68463E-005   3.61521E-005   7.21627E-005   3.32668E-005   7.77623E-005   3.57621E-005   1.12264E-004   6.82295E-005   4.11922E-005   6.60655E-005   1.03566E-004   1.51272E-004
 2.68621E+000   1.84911E-004   5.29557E-005   1.28363E-004   3.60613E-005   2.41560E-004   3.19156E-005   1.59868E-004   5.71918E-005   6.30338E-005   6.42432E-005   1.71320E-004   5.55948E-005   2.97611E-005   2.94669E-005   9.70828E-005   4.05254E-005   2.35164E-005   3.50139E-005   6.99647E-005   3.20184E-005   1.66370E-004   5.05225E-005   2.58447E-005   3.75769E-005   1.50392E-005   3.93181E-005   9.91418E-005   8.44545E-005  -1.64210E-004   6.34643E-005   3.67238E-004   2.11242E-004
 2.78389E+000   2.39301E-004   4.55734E-005   1.31765E-004   3.01547E-005   8.95057E-005   2.33081E-005   1.92177E-004   4.89648E-005  -3.85920E-006   4.91710E-005   7.47319E-005   4.04780E-005   2.16405E-006   2.26180E-005   9.89247E-005   3.39275E-005   5.20877E-005   3.13531E-005   7.52802E-005   2.70654E-005   5.76665E-005   3.51635E-005   6.90981E-005   3.45987E-005   9.13201E-005   3.83545E-005   2.07256E-004   7.79294E-005   5.55733E-005   7.01725E-005   1.32010E-004   1.60418E-004
 2.88157E+000   1.77699E-004   4.22807E-005   1.10777E-004   2.86040E-005   1.65910E-004   2.40535E-005   1.04800E-004   4.37490E-005   8.84534E-005   5.30415E-005   1.04988E-004   4.07576E-005   1.53882E-005   2.26601E-005   1.15386E-004   3.35447E-005   8.96861E-005   3.26292E-005   1.21093E-004   2.87292E-005   1.21170E-004   3.78569E-005   2.76532E-005   3.02663E-005   3.60204E-005   3.30770E-005   2.93591E-005   6.26588E-005   6.96529E-005   6.83489E-005   3.37932E-004   1.67548E-004
 2.97925E+000   1.81688E-004   5.28694E-005   1.18921E-004   3.58633E-005   1.58585E-004   2.98145E-005   1.22574E-004   5.54395E-005   2.38543E-005   6.11998E-005   1.17901E-004   5.18079E-005   4.91533E-005   3.10279E-005   1.43317E-005   3.39668E-005   7.55543E-005   3.95614E-005   1.93460E-005   2.77365E-005   1.52125E-004   4.95159E-005   4.71631E-005   3.95503E-005   3.73420E-005   4.13829E-005   2.56429E-005   7.78160E-005   1.40507E-004   9.08396E-005   1.39117E-004   1.92891E-004
 3.07693E+000   1.61357E-004   4.35654E-005   1.58715E-004   3.06348E-005   1.36876E-004   2.43843E-005   1.34653E-004   4.67188E-005   8.33700E-005   5.48730E-005   8.96889E-005   4.14346E-005   7.90401E-005   2.77526E-005   8.16801E-005   3.28531E-005   6.49625E-005   3.22580E-005   6.76410E-005   2.65532E-005   1.16452E-004   3.90842E-005  -2.53726E-005   2.70215E-005   1.00797E-004   3.89731E-005   9.31679E-005   7.00200E-005   2.50098E-005   6.80307E-005  -2.34062E-004   1.32039E-004
 3.17461E+000   1.84604E-004   4.22225E-005   1.18737E-004   2.85851E-005   9.53900E-005   2.24044E-005   7.53111E-005   4.23409E-005   1.17845E-004   5.44650E-005   6.93421E-005   3.83441E-005   6.11180E-005   2.54746E-005   8.37668E-005   3.15386E-005   5.94442E-005   3.04688E-005   6.48639E-005   2.52145E-005   1.51524E-004   3.94592E-005   5.85748E-005   3.23403E-005   1.61602E-005   3.14307E-005   2.24745E-004   7.55865E-005   4.99672E-005   6.66752E-005  -2.12679E-005   1.42500E-004
 3.27229E+000   1.61674E-004   5.20998E-005   1.18713E-004   3.57564E-005   9.88338E-005   2.81210E-005   1.11666E-004   5.47600E-005   7.27115E-005   6.48110E-005   3.38249E-005   4.50556E-005   6.35320E-005   3.20473E-005   6.73840E-005   3.82058E-005   7.53637E-005   3.94435E-005   7.48536E-005   3.23289E-005   1.51712E-004   4.93683E-005   3.28944E-005   3.81391E-005   5.95025E-005   4.32099E-005   8.42956E-005   8.29410E-005   2.09241E-004   9.56902E-005  -1.21146E-004   1.68913E-004
 3.36997E+000   1.17988E-004   4.19509E-005   7.35428E-005   2.87385E-005   1.00580E-004   2.33084E-005   9.00091E-005   4.44252E-005   6.96285E-005   5.34261E-005   8.38701E-005   4.06401E-005   3.51674E-005   2.46834E-005   6.07957E-005   3.11954E-005   1.98693E-005   2.86037E-005   3.93061E-005   2.43475E-005   3.20587E-005   3.29295E-005   5.81594E-005   3.34490E-005   7.96095E-005   3.71659E-005   8.27292E-005   6.85068E-005   1.68270E-004   7.67121E-005   1.51018E-004   1.59929E-004
 3.46765E+000   1.71353E-004   4.98392E-005   1.08653E-004   3.37903E-005   7.53505E-005   2.61144E-005   2.11496E-004   5.65206E-005   8.79710E-005   6.27240E-005   8.63944E-005   4.68946E-005   3.14749E-005   2.80854E-005   3.46980E-005   3.38499E-005   9.52264E-005   3.90507E-005   3.34722E-005   2.75025E-005   1.27547E-004   4.52845E-005   6.62044E-005   3.91111E-005   3.04482E-005   3.86478E-005   2.90750E-006   7.16832E-005  -3.78347E-005   7.20318E-005  -1.67900E-004   1.56166E-004
 3.56533E+000   1.23676E-004   4.15322E-005   9.38511E-005   2.87228E-005   9.73215E-005   2.29193E-005   6.80190E-005   4.29164E-005   4.10577E-005   5.08898E-005   2.08443E-005   3.58465E-005   2.15778E-005   2.34260E-005   7.15663E-005   3.14637E-005   9.02022E-005   3.32067E-005   5.60727E-005   2.51776E-005   7.53708E-005   3.55334E-005  -1.81396E-005   2.69388E-005   8.37927E-005   3.69541E-005   9.27141E-005   6.83045E-005  -1.20633E-005   6.36684E-005  -2.22447E-004   1.29316E-004
 3.66301E+000   1.37749E-004   4.26309E-005   4.45011E-005   2.82904E-005   6.38822E-005   2.25263E-005   1.50080E-004   4.70004E-005   7.05467E-005   5.36764E-005   7.41064E-005   4.01442E-005   4.22670E-005   2.52460E-005   2.87368E-005   2.91392E-005   7.40921E-005   3.26741E-005   2.92258E-005   2.37009E-005   4.73198E-005   3.41689E-005  -9.90825E-006   2.81590E-005  -1.76260E-006   3.11985E-005   1.24347E-004   7.17583E-005   1.22013E-004   7.40476E-005   3.33377E-004   1.72823E-004
 3.76069E+000   1.20390E-004   5.03674E-005   7.46564E-005   3.44737E-005   1.19532E-004   2.84646E-005   7.53016E-005   5.25232E-005   2.48054E-005   6.05591E-005   6.45388E-005   4.72036E-005  -1.79901E-005   2.49155E-005   4.40423E-005   3.60678E-005  -4.05262E-005   2.80527E-005   4.96533E-005   3.00659E-005   3.09483E-005   3.93754E-005   6.83364E-005   4.09863E-005   2.28886E-005   3.96066E-005  -4.60911E-005   6.97885E-005  -2.39324E-005   7.63218E-005   4.42287E-005   1.82508E-004
 3.85837E+000   7.14940E-005   3.87166E-005   7.81280E-005   2.74322E-005   8.55911E-005   2.18579E-005   7.80816E-005   4.18172E-005   5.49783E-005   4.99663E-005   3.50117E-005   3.55533E-005   3.29929E-005   2.33600E-005   3.81701E-005   2.82618E-005   7.09817E-005   3.08174E-005   3.54257E-005   2.29182E-005   1.48570E-005   3.00889E-005   4.89745E-005   3.12071E-005   9.07969E-005   3.61333E-005   3.71676E-005   6.19132E-005  -2.37904E-006   6.20884E-005   6.22233E-005   1.46134E-004
 3.95605E+000   1.77483E-004   4.31451E-005   8.39327E-005   2.86755E-005   3.33749E-005   2.15041E-005   7.56266E-005   4.34411E-005   1.33365E-004   5.68197E-005   4.01377E-005   3.73791E-005   4.70935E-005   2.52582E-005  -2.51695E-005   2.47346E-005   5.84635E-005   3.12083E-005   1.40655E-005   2.22705E-005   7.91446E-005   3.59679E-005   2.27868E-005   3.04868E-005   2.71765E-005   3.30741E-005   6.96779E-005   6.69440E-005  -9.00157E-005   5.79491E-005   1.10582E-005   1.48422E-004
 4.05373E+000   9.09234E-005   4.87708E-005   2.66267E-005   3.29219E-005   1.99105E-005   2.52669E-005   8.61350E-005   5.23900E-005   5.97874E-005   6.24879E-005  -5.19090E-006   4.06832E-005  -4.67169E-006   2.58085E-005   4.76642E-005   3.59067E-005   3.19890E-006   3.22476E-005   8.22618E-005   3.22905E-005   3.59204E-005   3.93127E-005   1.14198E-004   4.42292E-005   2.10344E-005   3.89208E-005   5.18909E-005   7.83239E-005  -1.34844E-005   7.62004E-005   2.57829E-004   1.97996E-004
 4.15141E+000   1.01073E-004   3.95034E-005   8.27593E-005   2.75221E-005   5.33435E-005   2.11242E-005   8.38974E-005   4.20576E-005   3.58511E-005   4.87863E-005   8.24735E-005   3.86262E-005   2.96602E-005   2.31464E-005   6.37765E-005   2.98998E-005   4.20812E-005   2.88445E-005   4.78662E-005   2.37683E-005   3.69124E-005   3.16964E-005   5.30833E-005   3.15039E-005   4.37698E-005   3.29636E-005   2.72169E-005   6.11823E-005   1.01056E-004   6.89637E-005   1.21707E-004   1.50274E-004
 4.24909E+000   1.08592E-004   4.11022E-005   6.50656E-005   2.81583E-005   2.96105E-005   2.12867E-005   1.52889E-004   4.63158E-005   2.16907E-005   4.95662E-005   4.09281E-005   3.72295E-005   1.47626E-005   2.29261E-005   8.75672E-005   3.24676E-005   7.20895E-005   3.20025E-005   4.87758E-005   2.46814E-005   1.19794E-005   3.09300E-005   1.05019E-004   3.62482E-005   9.31606E-005   3.75935E-005  -5.82413E-005   5.62263E-005   8.07311E-005   7.00660E-005  -1.39163E-004   1.35845E-004
 4.34677E+000   6.92458E-005   4.84501E-005   4.41260E-005   3.36041E-005   4.51290E-005   2.62287E-005   1.41615E-004   5.54947E-005  -5.32717E-006   5.77965E-005   9.34465E-005   4.92359E-005   4.36038E-005   3.01247E-005   1.41496E-005   3.33878E-005   4.87515E-005   3.67247E-005   1.40842E-005   2.68054E-005   1.28523E-004   4.71261E-005   5.34010E-005   3.94982E-005   8.06072E-005   4.44402E-005   1.08836E-005   7.51112E-005  -1.06832E-004   6.80838E-005   1.37090E-004   1.89603E-004
 4.44445E+000   1.28906E-004   4.02485E-005   3.72049E-005   2.67040E-005   7.39266E-005   2.16122E-005   1.26287E-004   4.37428E-005  -1.80133E-005   4.52883E-005   7.88720E-005   3.84306E-005  -2.44851E-005   1.92735E-005   1.13048E-004   3.28419E-005   3.47075E-005   2.83374E-005   3.89977E-005   2.31847E-005   7.82646E-005   3.45236E-005   4.05512E-005   3.06259E-005   4.93728E-005   3.33808E-005   1.21396E-004   6.79612E-005  -1.87258E-005   6.09828E-005  -2.22331E-004   1.24725E-004
 4.54213E+000   8.86116E-005   4.71755E-005   3.24155E-005   3.20264E-005   9.76913E-005   2.66535E-005   4.29852E-005   4.86420E-005   6.96401E-005   6.12599E-005  -1.23441E-005   3.87793E-005   2.61364E-005   2.75930E-005   3.35118E-005   3.36697E-005   7.58120E-005   3.75068E-005   3.19974E-005   2.73171E-005   8.70392E-005   4.22329E-005   1.09334E-004   4.24733E-005   1.02662E-004   4.44413E-005   9.18198E-005   7.93293E-005   6.02513E-005   7.98872E-005  -2.83215E-005   1.68175E-004
 4.63981E+000  -4.80611E-006   3.90707E-005   7.68509E-005   2.92350E-005   1.00922E-005   2.14243E-005   1.09098E-004   4.59109E-005   1.32697E-004   5.81797E-005   2.81725E-005   3.74270E-005   3.03438E-005   2.47325E-005   9.06550E-006   2.80316E-005   5.69595E-005   3.18671E-005  -6.64687E-006   2.11035E-005   3.79596E-005   3.38817E-005   4.90098E-005   3.32910E-005   2.89104E-005   3.40138E-005   5.31672E-005   6.72986E-005  -1.18581E-004   5.68753E-005   1.14887E-004   1.59754E-004
 4.73749E+000   1.89380E-005   3.71769E-005   2.15787E-005   2.63073E-005   6.73467E-005   2.13811E-005   3.51422E-005   3.99394E-005   2.46959E-005   4.79196E-005   2.57063E-005   3.48161E-005   2.79511E-006   2.12367E-005  -2.08868E-005   2.39913E-005   9.97420E-006   2.63890E-005  -2.51021E-006   2.00517E-005   4.19495E-005   3.19545E-005   5.80054E-005   3.17604E-005   2.57136E-005   3.15609E-005  -1.75956E-005   5.74980E-005  -5.37400E-005   5.81804E-005   1.65615E-004   1.52758E-004
 4.83517E+000   7.25952E-005   4.84124E-005   4.89956E-005   3.36112E-005   6.51661E-005   2.67304E-005   1.15285E-004   5.40799E-005   1.10120E-004   6.65392E-005   7.83153E-005   4.79339E-005   4.82991E-005   3.04081E-005  -1.47739E-005   3.06629E-005   1.68211E-005   3.37274E-005   3.39611E-005   2.85092E-005  -1.18440E-005   3.50204E-005   4.63688E-005   3.87602E-005   3.40544E-007   3.71417E-005   5.42846E-005   7.89382E-005   8.37845E-005   8.47829E-005   4.13340E-005   1.80755E-004
 4.93285E+000   2.66658E-005   3.89161E-005   5.98676E-005   2.81202E-005   7.32010E-005   2.23918E-005   6.65096E-005   4.29111E-005   2.17436E-005   4.96783E-005   1.03117E-004   4.13964E-005   1.80801E-005   2.32113E-005  -3.52877E-007   2.65692E-005   4.14140E-005   2.98815E-005   3.51660E-005   2.37667E-005   3.62154E-005   3.28359E-005   3.78911E-005   3.15542E-005   8.33035E-005   3.69995E-005   7.11365E-005   6.68270E-005  -8.79955E-005   5.78479E-005   2.13922E-004   1.62305E-004
 5.03053E+000   6.45468E-005   3.85020E-005   7.84677E-005   2.74178E-005   9.03132E-005   2.19491E-005   1.22484E-004   4.35307E-005   1.87597E-005   4.76469E-005   3.06656E-005   3.52331E-005   2.71983E-005   2.29635E-005   1.25390E-005   2.65048E-005   3.04813E-005   2.79872E-005   7.07522E-006   2.08433E-005   4.66237E-005   3.23489E-005   3.14750E-005   2.99100E-005   3.05266E-005   3.19838E-005   1.20982E-004   6.78315E-005  -1.02089E-005   6.14844E-005   1.05068E-004   1.48990E-004
 5.12821E+000   4.59058E-005   4.72514E-005   1.80575E-006   3.23177E-005   3.22917E-005   2.56245E-005   7.77266E-005   5.19507E-005   5.17973E-005   6.18486E-005   7.75816E-005   4.76313E-005   4.78409E-005   3.02162E-005   4.84738E-005   3.59599E-005   5.45476E-005   3.69314E-005   6.31997E-005   3.07974E-005   2.28343E-005   3.81208E-005   1.13108E-005   3.52728E-005  -3.60501E-005   3.31693E-005   1.10831E-004   8.35060E-005  -6.56055E-005   7.13847E-005   1.03549E-004   1.85142E-004
 5.22589E+000   6.57201E-005   3.96240E-005   7.36694E-005   2.81052E-005   3.10582E-005   2.11584E-005   1.10563E-004   4.43110E-005   9.23952E-005   5.36908E-005   7.55139E-005   3.92720E-005  -2.11403E-006   2.15143E-005   2.67286E-005   2.82635E-005   1.16903E-006   2.64795E-005   2.41186E-005   2.27373E-005  -7.93073E-006   2.90976E-005   3.20849E-005   3.08130E-005   3.68669E-005   3.33725E-005   5.91068E-005   6.52918E-005   3.20153E-005   6.62164E-005   2.51544E-004   1.63311E-004
 5.32357E+000   1.08365E-004   3.91436E-005  -2.71757E-005   2.50768E-005   6.36201E-005   2.10657E-005   8.97167E-005   4.17120E-005  -6.72671E-006   4.53321E-005   7.67852E-005   3.77746E-005   4.13571E-005   2.35858E-005   1.18589E-005   2.61022E-005  -1.46523E-005   2.41219E-005   5.04327E-005   2.36334E-005   5.86519E-005   3.27637E-005   5.68741E-005   3.13581E-005   1.57567E-005   3.04761E-005  -1.00071E-004   4.97907E-005   6.57816E-005   6.57748E-005  -1.46284E-008   1.39634E-004
 5.42125E+000   8.68135E-005   4.81574E-005   9.34848E-005   3.41093E-005   5.47956E-005   2.60397E-005   8.74264E-005   5.19537E-005   1.83725E-004   7.07179E-005   2.53497E-005   4.29499E-005   7.54655E-005   3.20349E-005   4.23661E-005   3.51481E-005   6.66193E-005   3.76298E-005  -5.73318E-006   2.44158E-005   8.47085E-005   4.30389E-005   1.07163E-004   4.33226E-005   2.88815E-005   3.92564E-005   1.52434E-004   8.62591E-005  -9.15057E-005   6.81143E-005   4.48762E-004   2.10912E-004
 5.51893E+000  -5.29231E-006   3.74580E-005   1.70850E-005   2.69157E-005   2.58783E-005   2.09518E-005   1.02166E-004   4.38273E-005   1.55868E-005   4.85900E-005   9.19992E-005   4.02124E-005   1.16480E-005   2.24454E-005   1.18538E-005   2.71016E-005   4.11861E-005   2.94914E-005   7.87311E-006   2.14125E-005   5.99952E-005   3.41232E-005   2.82260E-005   3.04094E-005   3.28898E-005   3.29620E-005   6.11075E-005   6.52176E-005   3.44166E-005   6.61411E-005  -1.57547E-004   1.32595E-004
 5.61661E+000   4.75689E-005   3.74334E-005   5.71337E-005   2.65965E-005   2.54123E-005   2.01121E-005   3.42179E-006   3.80367E-005   2.57310E-005   4.73214E-005   1.11268E-004   3.97946E-005  -2.36427E-005   1.89481E-005   1.98600E-006   2.53275E-005   4.66582E-005   2.87164E-005   4.18503E-005   2.30073E-005   5.09788E-005   3.21684E-005   4.47546E-005   3.04274E-005   4.90929E-005   3.28172E-005   9.31770E-005   6.49310E-005   2.55510E-008   6.11644E-005   4.63547E-005   1.42541E-004
 5.71429E+000   1.23384E-004   4.90593E-005   4.23508E-005   3.27472E-005   3.00878E-005   2.51601E-005  -5.65986E-005   4.39577E-005   2.26348E-005   5.86226E-005   1.76764E-005   4.20323E-005   3.77104E-005   2.89873E-005   6.45945E-005   3.67063E-005   5.98137E-005   3.68569E-005  -2.52046E-005   2.22288E-005   9.76836E-005   4.38355E-005   3.82689E-005   3.72686E-005   4.27733E-005   4.02745E-005   3.84180E-005   7.58585E-005  -2.49166E-005   7.38813E-005   1.63889E-004   1.87390E-004
 5.81197E+000   1.34926E-005   3.77352E-005   6.61668E-005   2.76706E-005   7.15548E-005   2.19159E-005   8.50579E-005   4.28355E-005   7.35835E-006   4.76928E-005   9.00959E-005   3.98337E-005   2.05018E-005   2.29183E-005  -8.64049E-006   2.53782E-005   2.71431E-005   2.82449E-005   2.39788E-005   2.24976E-005   4.43827E-005   3.27925E-005   3.66005E-005   3.08490E-005   2.68002E-005   3.22784E-005   9.77744E-005   6.74763E-005   1.14640E-004   7.10649E-005  -3.09542E-005   1.41596E-004
 5.90965E+000   5.24451E-005   4.43816E-005   1.69761E-005   3.05315E-005   4.76511E-005   2.43899E-005   8.38683E-005   4.89053E-005  -4.23578E-005   5.04477E-005  -5.58869E-005   3.32333E-005   3.91002E-005   2.76493E-005   2.35615E-005   3.17160E-005   8.06760E-005   3.66763E-005   2.37280E-005   2.56933E-005  -1.98962E-005   3.17095E-005   5.17554E-005   3.65672E-005  -4.13413E-005   3.03348E-005   1.31816E-004   7.99123E-005   1.33633E-004   8.26379E-005   1.25053E-004   1.74888E-004
 6.00733E+000   9.74035E-005   3.96074E-005   5.09197E-005   2.70557E-005   5.62288E-005   2.12968E-005   1.25475E-004   4.39593E-005   1.48608E-005   4.76254E-005   1.55863E-005   3.43684E-005  -7.19246E-006   2.06357E-005   3.12019E-005   2.79553E-005   2.84982E-005   2.80170E-005   2.49215E-005   2.23048E-005   2.22477E-005   3.07870E-005   7.49535E-005   3.32660E-005   7.18100E-005   3.51405E-005   1.19050E-004   6.82033E-005  -1.54935E-004   5.00906E-005  -2.21973E-006   1.42040E-004
 6.10501E+000   5.70068E-005   3.86132E-005   4.51812E-005   2.70212E-005   5.93212E-005   2.14312E-005   6.42007E-005   4.15916E-005   4.38612E-005   4.96650E-005   3.78061E-005   3.60388E-005   4.47739E-007   2.12677E-005   4.08080E-005   2.86904E-005  -3.83703E-006   2.55314E-005   6.42805E-006   2.09545E-005   8.96049E-005   3.56115E-005   3.98985E-005   3.08284E-005   5.95044E-005   3.43861E-005  -4.97553E-005   5.52719E-005  -2.50837E-005   6.07997E-005   2.81636E-005   1.44682E-004
 6.20269E+000   1.51204E-004   4.93956E-005   8.35095E-005   3.33024E-005   1.24559E-005   2.43378E-005   6.91665E-005   5.01739E-005   4.00368E-005   5.93152E-005   1.69048E-005   4.14787E-005   2.31271E-005   2.74831E-005  -9.33388E-006   3.00991E-005   2.17578E-005   3.31072E-005   2.26896E-005   2.66519E-005   3.51550E-005   3.82161E-005   8.43681E-005   4.08440E-005   6.63540E-006   3.65071E-005   1.76031E-004   8.68126E-005   3.98347E-005   7.85681E-005  -1.48784E-004   1.57153E-004
 6.30037E+000   4.39982E-005   3.70748E-005  -1.14140E-005   2.51219E-005   7.15747E-005   2.10527E-005   8.11142E-005   4.09910E-005   6.09529E-005   4.91914E-005   8.65346E-005   3.80558E-005   1.49186E-005   2.16336E-005   6.69219E-005   2.94583E-005  -5.85894E-006   2.45862E-005   2.57512E-005   2.17381E-005   8.96754E-005   3.45103E-005   5.27104E-007   2.68529E-005   1.18925E-005   2.98886E-005  -5.25476E-005   5.33528E-005   9.26756E-005   6.68912E-005   1.84186E-004   1.50956E-004
 6.39805E+000   6.56070E-005   3.89576E-005   1.83412E-005   2.65746E-005  -1.52610E-005   1.96188E-005   7.77789E-005   4.22732E-005   7.84733E-005   5.19938E-005   4.44287E-005   3.65954E-005   1.33154E-006   2.13914E-005   1.48732E-005   2.69584E-005   3.56334E-005   2.87111E-005   3.05740E-005   2.28463E-005   6.59454E-006   2.97454E-005  -5.59539E-006   2.72572E-005   6.58796E-005   3.49303E-005  -4.77691E-005   5.55934E-005   1.39177E-005   6.38134E-005  -5.15920E-005   1.39052E-004
 6.49573E+000   9.49378E-005   4.78804E-005   1.53763E-005   3.19342E-005   5.10283E-005   2.56373E-005   4.92716E-006   4.71266E-005   1.06712E-004   6.46778E-005   1.12294E-004   4.93526E-005   2.83469E-005   2.80785E-005   7.55963E-005   3.73631E-005   3.47863E-005   3.44956E-005   4.25378E-005   2.85392E-005  -1.16873E-005   3.40407E-005   7.19805E-005   4.00331E-005  -2.10865E-005   3.39561E-005   6.64219E-005   7.79984E-005   8.10245E-005   8.24112E-005   4.43033E-004   2.08355E-004
 6.59341E+000   3.07078E-005   3.68444E-005   7.58312E-005   2.68459E-005   7.03454E-005   2.10965E-005   4.24779E-005   3.95577E-005   3.13859E-005   4.75179E-005   3.06792E-005   3.45662E-005  -8.74432E-006   2.00174E-005   2.00439E-005   2.65081E-005  -1.71613E-006   2.50117E-005   4.78180E-005   2.33363E-005   1.54196E-005   2.95232E-005   7.06884E-005   3.21449E-005   2.97792E-006   2.93072E-005   4.72275E-005   6.14204E-005   5.93875E-005   6.49676E-005   4.67033E-004   1.69184E-004
 6.69109E+000   3.79652E-005   3.82149E-005   8.22388E-006   2.63984E-005   3.27429E-006   2.01172E-005  -2.16772E-005   3.79540E-005  -5.14066E-005   4.32402E-005   3.87803E-005   3.62306E-005  -5.42943E-006   2.09004E-005   4.55130E-005   2.91042E-005   2.23564E-005   2.77239E-005   1.68937E-005   2.18417E-005  -8.00381E-006   2.85941E-005   6.87174E-005   3.30384E-005   6.04603E-005   3.45692E-005   6.73317E-005   6.48872E-005  -2.37103E-005   6.11233E-005   9.59680E-005   1.50120E-004
 6.78877E+000   7.38797E-005   4.70690E-005   1.92350E-005   3.19428E-005   6.44615E-005   2.59602E-005   4.40387E-005   4.90656E-005  -7.14367E-005   5.00643E-005   6.04066E-005   4.52538E-005   1.85893E-005   2.71958E-005   7.43182E-006   3.17309E-005   2.79795E-005   3.37939E-005   5.63776E-005   2.96139E-005   2.16909E-005   3.71351E-005  -1.64377E-005   3.16074E-005   4.18834E-005   3.98864E-005   1.20797E-004   8.25346E-005   1.45038E-004   8.71721E-005   6.70383E-005   1.77683E-004
 6.88645E+000   7.35456E-005   3.78916E-005   4.31835E-005   2.61710E-005   4.23743E-005   2.03879E-005   6.76181E-005   4.04735E-005   2.45649E-005   4.69464E-005   3.47961E-005   3.47467E-005  -7.92505E-008   2.05920E-005   5.95128E-005   2.90143E-005   2.98884E-005   2.73487E-005   4.73748E-005   2.32439E-005   3.25277E-005   3.06855E-005  -8.34858E-006   2.61419E-005   3.90677E-005   3.19123E-005   9.14018E-005   6.44164E-005   4.12874E-005   6.35847E-005   1.83286E-004   1.50986E-004
 6.98413E+000  -1.05522E-005   4.14320E-005   4.35639E-005   3.04756E-005   4.24756E-005   2.37377E-005   1.03747E-004   4.87893E-005   5.72079E-005   5.70350E-005   3.11853E-005   4.01667E-005  -5.73741E-006   2.34921E-005  -5.41970E-006   2.86656E-005   1.00549E-005   3.01073E-005   3.34505E-005   2.59542E-005   6.13884E-005   3.80481E-005   6.10304E-006   3.18046E-005   7.28486E-006   3.44068E-005   1.08293E-004   7.63570E-005  -8.30513E-006   7.00590E-005   1.94446E-005   1.62650E-004
 7.08181E+000   4.33756E-005   4.03139E-005   4.67307E-005   2.85235E-005   2.98287E-005   2.18414E-005   5.64719E-005   4.35159E-005  -3.23099E-005   4.68858E-005   7.13057E-006   3.56855E-005  -2.50988E-005   2.03098E-005  -2.90554E-005   2.47825E-005   1.90457E-005   2.88640E-005  -1.85533E-005   1.98966E-005   6.69335E-006   3.12863E-005   3.28713E-005   3.19484E-005   2.30104E-005   3.34288E-005   9.42966E-006   6.34765E-005  -2.72820E-005   6.39231E-005  -1.17494E-004   1.40735E-004
