#Trial 6: e = [-1.5, 1.5] with 2251 points and sig = 0.001
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
1.677834493274297069e-03,0.000000000000000000e+00,1.677887689228752064e-03,1.674723645029943661e-03
1.681087514094663704e-03,0.000000000000000000e+00,1.681140818336610086e-03,1.716265882913850125e-03
1.684350004464953620e-03,0.000000000000000000e+00,1.684403417329634507e-03,1.649570136729983831e-03
1.687622001174716524e-03,0.000000000000000000e+00,1.687675522998773438e-03,1.707706939649028966e-03
1.690903541192333029e-03,0.000000000000000000e+00,1.690957172313815437e-03,1.664944032818309284e-03
1.694194661666058527e-03,0.000000000000000000e+00,1.694248402424430562e-03,1.700204150595628714e-03
1.697495399925077466e-03,0.000000000000000000e+00,1.697549250661223785e-03,1.672476086595012625e-03
1.700805793480557847e-03,0.000000000000000000e+00,1.700859754536794685e-03,1.667196310835165028e-03
1.704125880026718725e-03,0.000000000000000000e+00,1.704179951746798236e-03,1.700611963108456578e-03
1.707455697441903793e-03,0.000000000000000000e+00,1.707509880171023155e-03,1.723465933818902176e-03
1.710795283789660155e-03,0.000000000000000000e+00,1.710849577874469160e-03,1.797335875886326741e-03
1.714144677319828173e-03,0.000000000000000000e+00,1.714199083108436600e-03,1.682219277404341457e-03
1.717503916469633905e-03,0.000000000000000000e+00,1.717558434311618459e-03,1.642808775648382487e-03
1.720873039864792391e-03,0.000000000000000000e+00,1.720927670111207543e-03,1.603524050685207602e-03
1.724252086320621777e-03,0.000000000000000000e+00,1.724306829324003237e-03,1.748094101880832713e-03
1.727641094843155277e-03,0.000000000000000000e+00,1.727695950957531265e-03,1.811830295335159491e-03
1.731040104630269822e-03,0.000000000000000000e+00,1.731095074211168447e-03,1.723975577691010249e-03
1.734449155072821007e-03,0.000000000000000000e+00,1.734504238477276548e-03,1.742354906953485615e-03
1.737868285755780852e-03,0.000000000000000000e+00,1.737923483342343305e-03,1.778155537493570498e-03
1.741297536459387920e-03,0.000000000000000000e+00,1.741352848588132102e-03,1.804998348082175862e-03
1.744736947160306986e-03,0.000000000000000000e+00,1.744792374192837957e-03,1.801385337776780469e-03
1.748186558032789779e-03,0.000000000000000000e+00,1.748242100332253685e-03,1.720113537182105115e-03
1.751646409449850693e-03,0.000000000000000000e+00,1.751702067380941485e-03,1.851568296105214617e-03
1.755116541984448782e-03,0.000000000000000000e+00,1.755172315913416025e-03,1.664820617695347577e-03
1.758596996410673446e-03,0.000000000000000000e+00,1.758652886705333162e-03,1.790788581452806231e-03
1.762087813704945509e-03,0.000000000000000000e+00,1.762143820734686029e-03,1.681205661708941616e-03
1.765589035047222853e-03,0.000000000000000000e+00,1.765645159183015225e-03,1.817654315635575980e-03
1.769100701822213205e-03,0.000000000000000000e+00,1.769156943436618135e-03,1.744029236140702934e-03
1.772622855620597333e-03,0.000000000000000000e+00,1.772679215087775160e-03,1.754464518045293795e-03
1.776155538240262654e-03,0.000000000000000000e+00,1.776212015935980720e-03,1.811139292411133956e-03
1.779698791687540091e-03,0.000000000000000000e+00,1.779755387989182718e-03,1.779144645454210560e-03
1.783252658178453506e-03,0.000000000000000000e+00,1.783309373465030451e-03,1.765305484882853703e-03
1.786817180139979762e-03,0.000000000000000000e+00,1.786874014792133375e-03,1.740854496878125679e-03
1.790392400211310948e-03,0.000000000000000000e+00,1.790449354611327879e-03,1.745698254712705526e-03
1.793978361245131574e-03,0.000000000000000000e+00,1.794035435776950146e-03,1.839386882619089940e-03
1.797575106308903345e-03,0.000000000000000000e+00,1.797632301358121579e-03,1.779325576755340105e-03
1.801182678686155583e-03,0.000000000000000000e+00,1.801239994640042473e-03,1.895890535438369108e-03
1.804801121877789086e-03,0.000000000000000000e+00,1.804858559125293053e-03,1.861082171050762110e-03
1.808430479603388881e-03,0.000000000000000000e+00,1.808488038535145150e-03,1.793411291120742710e-03
1.812070795802540662e-03,0.000000000000000000e+00,1.812128476810882533e-03,1.711095113903361503e-03
1.815722114636163492e-03,0.000000000000000000e+00,1.815779918115131885e-03,1.862888878115168297e-03
1.819384480487849657e-03,0.000000000000000000e+00,1.819442406833200049e-03,1.811093081235064196e-03
1.823057937965211033e-03,0.000000000000000000e+00,1.823115987574425167e-03,1.823225182648516469e-03
1.826742531901237804e-03,0.000000000000000000e+00,1.826800705173533667e-03,1.838278916532551507e-03
1.830438307355668898e-03,0.000000000000000000e+00,1.830496604692007003e-03,1.845748357207754181e-03
1.834145309616365014e-03,0.000000000000000000e+00,1.834203731419460984e-03,1.736318121206887775e-03
1.837863584200699662e-03,0.000000000000000000e+00,1.837922130875033547e-03,1.822309343799713996e-03
1.841593176856955389e-03,0.000000000000000000e+00,1.841651848808779912e-03,1.894473849055093627e-03
1.845334133565728913e-03,0.000000000000000000e+00,1.845392931203081394e-03,1.830529972979575174e-03
1.849086500541351858e-03,0.000000000000000000e+00,1.849145424274062019e-03,1.817545365036093638e-03
1.852850324233313879e-03,0.000000000000000000e+00,1.852909374473015120e-03,1.864360323790907516e-03
1.856625651327702261e-03,0.000000000000000000e+00,1.856684828487841421e-03,1.784041984778079928e-03
1.860412528748650856e-03,0.000000000000000000e+00,1.860471833244497315e-03,1.787952173666136364e-03
1.864211003659794856e-03,0.000000000000000000e+00,1.864270435908452249e-03,1.854144402262962801e-03
1.868021123465740327e-03,0.000000000000000000e+00,1.868080683886156734e-03,1.893539196361472728e-03
1.871842935813545442e-03,0.000000000000000000e+00,1.871902624826521843e-03,1.910838705042634941e-03
1.875676488594206492e-03,0.000000000000000000e+00,1.875736306622408263e-03,2.001150890419320892e-03
1.879521829944159938e-03,0.000000000000000000e+00,1.879581777412127471e-03,1.899847134869745661e-03
1.883379008246794219e-03,0.000000000000000000e+00,1.883439085580953338e-03,1.842671591458139779e-03
1.887248072133969161e-03,0.000000000000000000e+00,1.887308279762641740e-03,1.980571402123179788e-03
1.891129070487549899e-03,0.000000000000000000e+00,1.891189408840963839e-03,1.907412832535204878e-03
1.895022052440952518e-03,0.000000000000000000e+00,1.895082521951253025e-03,1.922642182916050593e-03
1.898927067380695765e-03,0.000000000000000000e+00,1.898987668481956189e-03,1.924004310563427180e-03
1.902844164947969019e-03,0.000000000000000000e+00,1.902904898076201697e-03,1.855684988618560519e-03
1.906773395040211108e-03,0.000000000000000000e+00,1.906834260633377773e-03,1.906225345837911150e-03
1.910714807812695631e-03,0.000000000000000000e+00,1.910775806310718253e-03,1.899233747318326100e-03
1.914668453680134054e-03,0.000000000000000000e+00,1.914729585524907636e-03,1.893571005200193717e-03
1.918634383318288577e-03,0.000000000000000000e+00,1.918695648953690257e-03,1.907672349388087919e-03
1.922612647665593007e-03,0.000000000000000000e+00,1.922674047537494425e-03,1.970429952360482680e-03
1.926603297924788395e-03,0.000000000000000000e+00,1.926664832481067395e-03,1.919257040239842659e-03
1.930606385564575351e-03,0.000000000000000000e+00,1.930668055255125313e-03,1.871195239909908539e-03
1.934621962321266594e-03,0.000000000000000000e+00,1.934683767598009653e-03,1.895615833988696479e-03
1.938650080200462252e-03,0.000000000000000000e+00,1.938712021517361448e-03,1.885403168531866319e-03
1.942690791478734720e-03,0.000000000000000000e+00,1.942752869291803535e-03,1.975462864206524363e-03
1.946744148705321096e-03,0.000000000000000000e+00,1.946806363472635814e-03,2.046549982075028876e-03
1.950810204703832314e-03,0.000000000000000000e+00,1.950872556885546337e-03,1.903676936938244633e-03
1.954889012573978336e-03,0.000000000000000000e+00,1.954951502632329332e-03,1.981801906339870391e-03
1.958980625693295275e-03,0.000000000000000000e+00,1.959043254092621665e-03,1.866123102532164530e-03
1.963085097718895739e-03,0.000000000000000000e+00,1.963147864925645584e-03,1.889055588389390973e-03
1.967202482589227187e-03,0.000000000000000000e+00,1.967265389071971848e-03,1.959693814905201243e-03
1.971332834525842213e-03,0.000000000000000000e+00,1.971395880755288498e-03,2.020437068741240925e-03
1.975476208035185314e-03,0.000000000000000000e+00,1.975539394484187184e-03,2.051642114461109216e-03
