#'Trial 10: e = [-1.5, 1.5] with 2251 points and sig = 0.035'
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
1.658513190958611685e-03,0.000000000000000000e+00,1.661012834211800238e-03,1.702707077124354131e-03
1.661710157175205196e-03,0.000000000000000000e+00,1.664309447587327979e-03,1.636653325088820513e-03
1.664916375902297796e-03,0.000000000000000000e+00,1.667604967910818166e-03,1.699510028922036420e-03
1.668131882877986211e-03,0.000000000000000000e+00,1.670900572516856742e-03,1.614664044572057229e-03
1.671356714013078407e-03,0.000000000000000000e+00,1.674197326780250093e-03,1.842401437682255911e-03
1.674590905392098423e-03,0.000000000000000000e+00,1.677496193479240550e-03,1.698482436650964591e-03
1.677834493274297069e-03,0.000000000000000000e+00,1.680798041580048923e-03,1.627932756653347737e-03
1.681087514094663704e-03,0.000000000000000000e+00,1.684103654453670456e-03,1.728930595460375719e-03
1.684350004464953620e-03,0.000000000000000000e+00,1.687413737539126147e-03,1.700248536190481895e-03
1.687622001174716524e-03,0.000000000000000000e+00,1.690728925470158257e-03,1.659408681552175394e-03
1.690903541192333029e-03,0.000000000000000000e+00,1.694049788684585077e-03,1.685082175455641625e-03
1.694194661666058527e-03,0.000000000000000000e+00,1.697376839537333973e-03,1.755777244459705115e-03
1.697495399925077466e-03,0.000000000000000000e+00,1.700710537939516091e-03,1.612021986439851617e-03
1.700805793480557847e-03,0.000000000000000000e+00,1.704051296546875861e-03,1.680905620664376130e-03
1.704125880026718725e-03,0.000000000000000000e+00,1.707399485521580692e-03,1.683629509385511707e-03
1.707455697441903793e-03,0.000000000000000000e+00,1.710755436891610130e-03,1.638000454726908821e-03
1.710795283789660155e-03,0.000000000000000000e+00,1.714119448532056824e-03,1.784838508376768379e-03
1.714144677319828173e-03,0.000000000000000000e+00,1.717491787792459548e-03,1.731582516387742418e-03
1.717503916469633905e-03,0.000000000000000000e+00,1.720872694793870250e-03,1.718125572500540715e-03
1.720873039864792391e-03,0.000000000000000000e+00,1.724262385418813461e-03,1.716044906481675432e-03
1.724252086320621777e-03,0.000000000000000000e+00,1.727661054016573026e-03,1.773758424401624366e-03
1.727641094843155277e-03,0.000000000000000000e+00,1.731068875845420598e-03,1.775663311356690238e-03
1.731040104630269822e-03,0.000000000000000000e+00,1.734486009272492857e-03,1.808661420732634098e-03
1.734449155072821007e-03,0.000000000000000000e+00,1.737912597751042768e-03,1.726591347452234495e-03
1.737868285755780852e-03,0.000000000000000000e+00,1.741348771593766078e-03,1.713717374877015299e-03
1.741297536459387920e-03,0.000000000000000000e+00,1.744794649559851469e-03,1.644918250268390635e-03
1.744736947160306986e-03,5.434722104253711986e-323,1.748250340272335286e-03,1.722538058110625273e-03
1.748186558032789779e-03,2.272701970869734103e-322,1.751715943481275788e-03,1.828136006808891946e-03
1.751646409449850693e-03,8.991994754310687104e-322,1.755191551187203214e-03,1.762002685080002636e-03
1.755116541984448782e-03,3.883355976312197837e-321,1.758677248638275707e-03,1.730477723167339610e-03
1.758596996410673446e-03,1.678340998922714511e-320,1.762173115213549546e-03,1.771211542290718373e-03
1.762087813704945509e-03,7.247943024491086803e-320,1.765679225203825890e-03,1.690205389819627712e-03
1.765589035047222853e-03,3.127731977562595373e-319,1.769195648500588398e-03,1.718122128911840065e-03
1.769100701822213205e-03,1.347628277565959311e-318,1.772722451202663786e-03,1.741127415252146336e-03
1.772622855620597333e-03,5.798339597623494205e-318,1.776259696149406651e-03,1.770660468017250678e-03
1.776155538240262654e-03,2.491193115495754404e-317,1.779807443388419733e-03,1.743872432220059049e-03
1.779698791687540091e-03,1.068764287280722048e-316,1.783365750585068354e-03,1.725689005114172192e-03
1.783252658178453506e-03,4.578531982017850886e-316,1.786934673380370783e-03,1.748828455941994027e-03
1.786817180139979762e-03,1.958575522368858933e-315,1.790514265703204875e-03,1.800637961556734307e-03
1.790392400211310948e-03,8.366119958304033811e-315,1.794104580042157242e-03,1.833059449019697890e-03
1.793978361245131574e-03,3.568433340528983853e-314,1.797705667681828148e-03,1.786115154159794100e-03
1.797575106308903345e-03,1.519850328212175859e-313,1.801317578907868019e-03,1.774505507293911528e-03
1.801182678686155583e-03,6.463887450766562122e-313,1.804940363184587108e-03,1.846462390116720064e-03
1.804801121877789086e-03,2.745089328805074620e-312,1.808574069308544873e-03,1.825873087291854727e-03
1.808430479603388881e-03,1.164096299123018391e-311,1.812218745541155709e-03,1.810250814759302137e-03
1.812070795802540662e-03,4.929366018901743552e-311,1.815874439722998338e-03,1.823035211073178227e-03
1.815722114636163492e-03,2.084313093012450086e-310,1.819541199372198478e-03,1.828439171994737742e-03
1.819384480487849657e-03,8.800443878655590607e-310,1.823219071768989894e-03,1.858084063545760532e-03
1.823057937965211033e-03,3.710358982055981792e-309,1.826908104028290023e-03,1.810700931324685714e-03
1.826742531901237804e-03,1.562057491481601968e-308,1.830608343161911709e-03,1.805257393769064229e-03
1.830438307355668898e-03,6.566709877349849100e-308,1.834319836131831577e-03,1.866859064734934437e-03
1.834145309616365014e-03,2.756565876861766533e-307,1.838042629895752329e-03,1.852783164529621255e-03
1.837863584200699662e-03,1.155469945528327575e-306,1.841776771446037089e-03,1.856013852403941376e-03
1.841593176856955389e-03,4.836360472005208997e-306,1.845522307842966010e-03,1.869495287531583276e-03
1.845334133565728913e-03,2.021382044477352194e-305,1.849279286243116563e-03,1.917819006459900400e-03
1.849086500541351858e-03,8.436219589857636016e-305,1.853047753923591770e-03,1.850673820896232011e-03
1.852850324233313879e-03,3.515742662318807225e-304,1.856827758302694639e-03,1.809916472049136280e-03
1.856625651327702261e-03,1.463039372466025798e-303,1.860619346957584613e-03,1.824258237466991426e-03
1.860412528748650856e-03,6.079455443724650132e-303,1.864422567639367496e-03,1.908439148010119624e-03
1.864211003659794856e-03,2.522569133479177197e-302,1.868237468286007867e-03,1.926423845360463296e-03
1.868021123465740327e-03,1.045180277870412440e-301,1.872064097033403120e-03,1.872396216191644577e-03
1.871842935813545442e-03,4.324232797209530890e-301,1.875902502224899727e-03,1.865702294833643509e-03
1.875676488594206492e-03,1.786473827168857230e-300,1.879752732419502160e-03,1.782688383600923533e-03
1.879521829944159938e-03,7.369770789018928874e-300,1.883614836398977239e-03,1.928419757117247595e-03
1.883379008246794219e-03,3.035855072796203554e-299,1.887488863174036904e-03,1.918046878318581784e-03
1.887248072133969161e-03,1.248756669589052614e-298,1.891374861989745344e-03,1.889392829202035532e-03
1.891129070487549899e-03,5.129137455029375985e-298,1.895272882330278864e-03,1.933144520521516436e-03
1.895022052440952518e-03,2.103684398921342319e-297,1.899182973923149286e-03,1.919390174824098976e-03
1.898927067380695765e-03,8.615620599111976376e-297,1.903105186742979791e-03,1.897474562041609773e-03
1.902844164947969019e-03,3.523402653372418394e-296,1.907039571014906496e-03,1.900964402427599703e-03
1.906773395040211108e-03,1.438824152954342673e-295,1.910986177217676449e-03,1.898341265136544234e-03
1.910714807812695631e-03,5.867091933367571054e-295,1.914945056086494752e-03,1.826673553428885630e-03
1.914668453680134054e-03,2.388954061658913061e-294,1.918916258615659164e-03,2.024000972609247238e-03
1.918634383318288577e-03,9.713202325036396407e-294,1.922899836061031870e-03,1.922184014539912852e-03
1.922612647665593007e-03,3.943545019291168076e-293,1.926895839942368129e-03,1.927886790418815435e-03
1.926603297924788395e-03,1.598751269594979578e-292,1.930904322045538237e-03,1.895736267276553616e-03
1.930606385564575351e-03,6.472092759068277477e-292,1.934925334424657337e-03,1.844451848551715645e-03
1.934621962321266594e-03,2.616244299386374294e-291,1.938958929404145182e-03,1.943276339507033022e-03
1.938650080200462252e-03,1.056042966590926066e-290,1.943005159580731478e-03,1.925325657652226597e-03
1.942690791478734720e-03,4.256519361450897127e-290,1.947064077825413084e-03,2.004568797746212813e-03
1.946744148705321096e-03,1.713157805407742838e-289,1.951135737285383679e-03,1.955267486337570158e-03
1.950810204703832314e-03,6.885093728399497622e-289,1.955220191385935880e-03,1.960589108763160799e-03
1.954889012573978336e-03,2.763071196715448335e-288,1.959317493832346893e-03,1.971430171544943325e-03
1.958980625693295275e-03,1.107245759826400844e-287,1.963427698611750274e-03,1.942025381701403125e-03
1.963085097718895739e-03,4.430632281249075043e-287,1.967550859995003797e-03,1.868555955593030745e-03
1.967202482589227187e-03,1.770341786255821861e-286,1.971687032538551893e-03,1.879169853729141830e-03
1.971332834525842213e-03,7.063472597134536020e-286,1.975836271086289179e-03,1.951437966790317818e-03
1.975476208035185314e-03,2.814162297468409909e-285,1.979998630771426585e-03,2.064146034469214151e-03
1.979632657910390496e-03,1.119566119610629892e-284,1.984174167018363123e-03,2.024519171988757235e-03
1.983802239233092759e-03,4.447542284038898638e-284,1.988362935544562855e-03,2.016284333321706305e-03
1.987985007375249989e-03,1.764250119379111161e-283,1.992564992362440106e-03,2.098381742090448410e-03
1.992181018000988273e-03,6.988274513602660325e-283,1.996780393781257684e-03,1.985098158582461209e-03
1.996390327068445041e-03,2.764072875245479394e-282,2.001009196409030307e-03,2.029444993450372787e-03
2.000612990831640396e-03,1.091688544087189734e-281,2.005251457154441901e-03,1.992223931731984966e-03
2.004849065842354960e-03,4.305442050343984341e-281,2.009507233228776356e-03,2.117798948309865259e-03
2.009098608952022448e-03,1.695533889794776265e-280,2.013776582147856504e-03,1.930427346821420292e-03
2.013361677313636137e-03,6.667529297545644715e-280,2.018059561734001327e-03,1.990642726608721474e-03
2.017638328383674837e-03,2.618141543849320344e-279,2.022356230117992697e-03,2.031193402659356093e-03
2.021928619924032340e-03,1.026575848368186251e-278,2.026666645741057732e-03,1.925340123364841990e-03
2.026232610003972021e-03,4.019376552682823998e-278,2.030990867356862427e-03,2.074096990579924176e-03
2.030550357002091841e-03,1.571433756346228920e-277,2.035328954033526535e-03,1.960736148346396614e-03
2.034881919608300203e-03,6.134839325966428244e-277,2.039680965155644086e-03,2.058829433068982018e-03
2.039227356825811747e-03,2.391553160378647280e-276,2.044046960426325159e-03,2.028852640454330888e-03
2.043586727973160933e-03,9.309505577731425070e-276,2.048426999869251957e-03,2.064668303774718459e-03
2.047960092686218220e-03,3.618619551193090386e-275,2.052821143830747038e-03,2.061777542789311208e-03
2.052347510920235745e-03,1.404523356037509929e-274,2.057229452981859316e-03,1.991470359777649472e-03
2.056749042951900360e-03,5.443581596183806372e-274,2.061651988320466113e-03,2.051137534334160437e-03
2.061164749381401429e-03,2.106736599166539806e-273,2.066088811173389089e-03,2.069945271950918066e-03
2.065594691134518563e-03,8.141519630956524510e-273,2.070539983198528382e-03,1.987941782166054161e-03
2.070038929464724543e-03,3.141741437051096856e-272,2.075005566387011936e-03,2.007896751558073054e-03
2.074497525955299945e-03,1.210612453346544650e-271,2.079485623065358262e-03,2.085781528263562761e-03
2.078970542521465549e-03,4.658108127774544667e-271,2.083980215897660460e-03,2.109064651717952512e-03
2.083458041412536432e-03,1.789714370520393554e-270,2.088489407887784977e-03,2.080889946696552143e-03
2.087960085214081267e-03,6.866376551440993488e-270,2.093013262381583812e-03,2.063071432939235766e-03
2.092476736850109372e-03,2.630517763727666146e-269,2.097551843069128848e-03,2.197689200156260989e-03
2.097008059585267307e-03,1.006293326980318432e-268,2.102105213986960909e-03,2.031352604559527597e-03
2.101554117027053248e-03,3.843949539966647653e-268,2.106673439520353585e-03,2.105229943917502448e-03
2.106114973128048705e-03,1.466224575865313087e-267,2.111256584405598723e-03,2.139073904390010814e-03
2.110690692188171933e-03,5.584612480288797916e-267,2.115854713732304507e-03,2.089121941531545644e-03
2.115281338856937841e-03,2.124003958735965331e-266,2.120467892945717813e-03,2.137453100376452472e-03
2.119886978135744355e-03,8.066540758295433221e-266,2.125096187849056118e-03,2.124051238544896140e-03
2.124507675380175268e-03,3.059067602432828198e-265,2.129739664605866285e-03,2.117715356343535024e-03
2.129143496302313490e-03,1.158405332333826559e-264,2.134398389742392897e-03,2.240219508715239963e-03
2.133794506973081193e-03,4.380278789958318831e-264,2.139072430149969572e-03,2.196065130107688161e-03
2.138460773824593392e-03,1.653913106891750138e-263,2.143761853087428927e-03,2.167847566485679202e-03
2.143142363652528453e-03,6.235816924789531598e-263,2.148466726183530760e-03,2.105132593713095190e-03
2.147839343618517666e-03,2.347706245360187523e-262,2.153187117439404104e-03,2.183203417867114055e-03
2.152551781252557816e-03,8.825999235589188018e-262,2.157923095231019210e-03,2.251069182103336390e-03
2.157279744455432857e-03,3.313246494082947224e-261,2.162674728311664296e-03,2.142532892742326622e-03
2.162023301501163342e-03,1.241976390226489998e-260,2.167442085814455261e-03,2.140010229957090612e-03
2.166782521039470159e-03,4.648819288490142186e-260,2.172225237254853201e-03,2.153497536841204613e-03
2.171557472098257363e-03,1.737567641043277055e-259,2.177024252533211850e-03,2.274259833928978652e-03
2.176348224086114072e-03,6.485007864678284410e-259,2.181839201937336298e-03,2.147532551813699942e-03
2.181154846794841531e-03,2.416846262799908222e-258,2.186670156145065561e-03,2.121540589872592929e-03
2.185977410401987540e-03,8.994090957861731637e-258,2.191517186226878133e-03,2.134948385695208638e-03
2.190815985473411678e-03,3.342221714048747788e-257,2.196380363648509689e-03,2.148979962495041213e-03
2.195670642965868741e-03,1.240174990168476584e-256,2.201259760273598098e-03,2.162213788740036027e-03
2.200541454229603885e-03,4.595157619703010061e-256,2.206155448366349265e-03,2.292759285164615995e-03
2.205428491010978133e-03,1.700151363397176965e-255,2.211067500594218575e-03,2.248706969736596634e-03
2.210331825455112524e-03,6.281227084120257115e-255,2.215995990030618368e-03,2.073152900127737518e-03
2.215251530108543112e-03,2.317240618823717826e-254,2.220940990157643184e-03,2.315461704798883746e-03
2.220187677921909349e-03,8.536257394907561777e-254,2.225902574868820604e-03,2.190556430073473983e-03
2.225140342252660691e-03,3.140028592150902368e-253,2.230880818471877702e-03,2.197439253825071021e-03
2.230109596867774907e-03,1.153372081560091298e-252,2.235875795691533944e-03,2.252514637199523780e-03
2.235095515946507183e-03,4.230337314671848560e-252,2.240887581672317084e-03,2.312624918893197313e-03
2.240098174083162644e-03,1.549352698562063210e-251,2.245916251981395530e-03,2.214120887924376363e-03
2.245117646289881020e-03,5.666244611432752237e-251,2.250961882611438470e-03,2.265850816404439520e-03
2.250154007999447762e-03,2.069236243132697082e-250,2.256024549983496382e-03,2.359857679783570073e-03
2.255207335068133787e-03,7.545613662638820825e-250,2.261104330949903225e-03,2.147861917989454458e-03
2.260277703778544329e-03,2.747570125921757553e-249,2.266201302797205951e-03,2.336585123416546911e-03
2.265365190842502912e-03,9.990166750370384394e-249,2.271315543249110940e-03,2.292618429569166869e-03
2.270469873403949644e-03,3.627157551347497904e-248,2.276447130469459474e-03,2.198300492237618108e-03
2.275591829041864658e-03,1.315012359241347234e-247,2.281596143065224916e-03,2.208551358159110013e-03
2.280731135773221476e-03,4.760614118881528074e-247,2.286762660089530688e-03,2.208221371099854200e-03
